"index","工作內容"
42,"##職務說明
- 協助戶外量測架設
- 操作無人機飛行
- 協助研發部門完成文書及行政工作
- 實驗室環境整理

##技能需求
- 具無人機飛行經驗或證照者佳


"
43,"【工作內容】
　1.新製程及設備開發
　2.技術與原理應用
　3.良率改善及問題處理

【實習期間】
　1.寒假實習/暑假實習
　2.學期實習/學年實習
    3.工讀

【申請資格】
　1.準研究生
    2.碩一、碩二生


【工作時間】
　時數制：1週3天以上-時薪$180元
　全月制：依公司行事曆-月薪$25000元"
44,"我們正在尋找對綠能動力儲能產業有興趣，對研究開發工作有渴望成長、具工作熱忱、認真負責優秀特質實習生。您將有機會參與專案計畫，獲得實務學習經驗與職場接軌，這將有助於您未來成為一個專業人員。

實習計畫特色：
1.應能科技提供專屬師徒制度做為實習生的專屬導師，除了教導與協助專業問題外，更做為實習生的良師益友，互相合作教學相長。
工作內容: 研發部實習 、工廠現場實習實作

2.招募對象：電機、電子、機械相關科系即將進入職場或大三大四學生。 
3.實習時間：希望每週至少實習3-4個工作天
4.提前錄用制度 ：對於表現優異的實習生，透過提前錄用制度，有機會取得預聘資格，提早獲得就業保障。
5.實習薪資：每小時160元或24000/月。公司提供勞保、團保。
6.學生實習計劃已經開始，名額有限，歡迎校內學生儘速報名!!

***7.請附個人自傳，詳述求學期間重要成果！***
"
45,"1、繪製建物3D圖、2D平面圖
2、依建物的2D平面圖，做消防設計的繪圖
"
46,"1. 協助工程師執行產品硬體,韌體測試驗證 (Linux 環境)
2. 系統及機櫃組裝及設定
3. 填寫測試報告及問題回報釐清, 測試資料的蒐集
4. 測試器具/材料及環境管理維護 
5. 主管交辦事項"
47,"【工作內容】
　1.機械繪圖(2/3D建立)
　2.BOM建立
　3.結構模擬(模擬軟體)

【實習期間】
　1.寒假實習/暑假實習
　2.學期實習/學年實習
    3.工讀

【申請資格】
　1.準研究生
    2.碩一、碩二生

【工作時間】
　時數制：1週3天以上-時薪$180元
　全月制：依公司行事曆-月薪$25000元"
48,"【工作內容】
   1.CNC技術學習
   2.CNC機台實作


【實習期間】
　學年實習

【申請資格】
　大三、大四

【工作時間】
　時數制：1週3天以上-時薪$180元
　全月制：依公司行事曆-月薪$25000元"
49,"1.協助研發工程師做電源供應器驗證測試、開關電源產品驗證分析。
2.協助無線充電開發設計。
"
50,"冷凍空調／機械／環工　相關領域人才長期招募中

★ 主要工作內容：
1. 機械結構／鈑金等設計
2. 零件繪製工程圖
3. 整理系統料件資訊
4. 實驗數據測量、記錄


★ 要求條件：
1. 一週工時需30~40小時
2. 可長期配合者佳
3. 需機械本科相關學歷


★ 我們的主要產品如下：
1. 熱泵式汙泥乾燥機。
2. 其他熱泵與乾燥相關製品。
歡迎至官網參考產品一覽：http://www.dilemma.com.tw/

"
51,"工作地點主要以台北市聯合醫院昆明院區為主，需配合輪班，應屆畢業生可。
工作內容：機電設備(設施)操作、維護保養、巡查，院區零星修繕。"
52,"【工作內容】
　1.CNC程式編寫
　2.製程優化
　3.有CNC實作經驗佳

【實習期間】
　1.寒假實習/暑假實習
　2.學期實習/學年實習
    3.工讀

【申請資格】
　1.準研究生
    2.碩一、碩二生

【工作時間】
　時數制：1週3天以上-時薪$180元
　全月制：依公司行事曆-月薪$25000元"
53,"1.電源供應器測試驗證
2.支援RD電氣測試
3.開發前期代用料搜尋與測試
4.產品工程文件建立及維護
5.協助工程師工作及分擔工程部門相關事項
歡迎大四同學進行學期/年度實習,畢業前就業,未來正職規劃"
54,"生德奈生物科技股份有限公司
多元領域研發實習計畫  Multi-field R&D Internship program:
Includes: 
Firmware Engineer Internship 
Mechanical Engineer Internship
Field Application Scientist Internship


應徵條件 Your Qualifications:

1. 電機工程、生物領域等相關科系畢業生。
2. Interest in the fields of microtechnology, automation, software, and biotech.
3. Ability to define problems, collect data, establish facts, and draw valid conclusions independently.
4. Open and collaborative style; must be comfortable working in an environment where ideas are shared and challenged.
5. Experience in machine learning or cell culture assay is a plus.
6. Fluent in English or German is a plus.


生德奈生物科技股份有限公司總部位於德國，成立於2014年。初期致力於single-cell printer開發並成功在單細胞研究領域中打開知名度。2018年蔡承翰博士回台設立台灣子公司，並致力於研究微流體技術，應用在微量生物反應器開發。2019年瑞典Cellink併購cytena後成為大集團成員之一。目前Cellink的產品及技術遍布在全世界60個國家超過1,800間實驗室，並發表超過150篇以上的學術期刊，世界前25大藥廠也都有我們的蹤跡。產品被廣泛的應用在tissue engineering、cell culturing及liquid handling等研究領域。

cytena Bioprocess Solutions co., Ltd. (cytena BPS) is founded in 2018 as a spin-off from cytena GmbH. Based on the success story of cytena, cytena Bioprocess Solutions will further focus on offering bioprocess solutions for, but not limited to, pharmaceuticals and top research institutes. We have established collaboration with top academic institutes and industrial companies in researching, development, and application. With the close connection with cytena GmbH, we share the resources, experiences, and expect to bring our novel and comprehensive product into the global bioprocess market soon!


You are not expected to know everything, but you must be passionate, inspired, and persistent about solving problems and achieving your best. If you are a team player who always goes the extra mile, finds the most efficient solution, takes ownership of your work, and wants to be a part of the most ambitious team in the life sciences, then you might be the one we are looking for!
"
55,"嗨！
我們是賣3D列印機的新創公司
創立三年半來公司每年穩定成長一倍

實習生計畫(Cter Intern program)
-----------------------------------
◆ 如果你想認識3D列印產業
◆ 如果你想認識電商平台操作
◆ 如果你有很多理想抱負，卻沒有地方伸展
◆ 如果學習更多不一樣的技能
◆ 如果你渴望加入一個充滿挑戰與刺激的環境
----------------------------------
那你可能就是我們要找的人！



我們的團隊平均年齡25歲，
年輕且處變不驚
聰明且藐視成規

希望你跟我們一樣
是還未成功、渴望成功的年輕人"
56,"於此專區投遞履歷即可應徵艾克爾國際科技股份有限公司【110年新創企業實務培訓職場圓夢計畫】的職缺！

【公司產業類型】
半導體製造業

【公司簡介】
艾克爾國際科技(Amkor Technology)為全球第二大先進半導體封裝與測試服務提供商。於1968年創立於美國賓州，目前在美國、日本、韓國、菲律賓、上海、台灣都有生產據點，全球員工總數約38,000人，並在那斯達克股票公開上市(Nasdaq: AMKR)。艾克爾以策略製造夥伴的角色，提供全球超過兩百家居於領導地位的半導體公司與OEM廠，並強調技術的穩健與創新，致力於改善現有產品製程的效能與積極發展新封裝與測試服務。艾克爾於2001年合併上寶半導體與台宏半導體，成立艾克爾台灣分公司，2004年併購眾晶科技成立湖口廠，同年入主悠立半導體。台灣地區現有龍潭廠、湖口廠及艾克爾先進科技廠，主要產品包含晶圓凸塊、覆晶封裝、晶圓級封裝、測試製程與全球獨家的數位光源產品，廣泛應用於通訊、消費性電子、網路設備等領域。除了服務國內IC廠，美國、日本等世界各地的IC大廠也是本公司服務的重要對象，是符合市場潮流的科技產業。

【110年新創企業實務培訓職場圓夢計畫】職缺
1.	《【實習】資訊MES工程師-湖口廠/龍潭廠》
工作地點：桃園
工作內容：
(1)MES相關系統開發與維護
(2)生產管理報表系統開發與維護
(3)需求技能：
3-1. VB6 & VB.NET
3-2. WinForm application development experience & knowledge.
3-3. Knowing how to use Database (Oracle/MS SQL).
3-4. Web application development experience & knowledge.
(4)科系限制：資訊管理相關、資訊工程相關、其他數學及電算機科學相關

2.	《產品-Bumping產品工程師-龍潭廠》
工作地點：桃園
工作內容：
(1) New product introduction, to arrange new product to be qualified.
(2) Low yield analysis, with preventive action proposal.
(3) Failure analysis handling, includes edx analysis, cross-section, FIB..etc.
(4) Mass production yield maintenance, trouble shooting.
(5) Customer visit/audit activities handling.
(6) Project management
(7)科系限制：化學相關、化學工程相關、材料工程相關

3.	《製程-製程工程師-湖口廠》
工作地點：新竹
工作內容：
(1)良率改善
(2)製程異常處理
(3)專案執行
(4)上班時間 7:30~19:30 / 19:30~7:30，二休二，每三個月進行日夜輪調行
(5)科系限制：不拘


4.	《管理-生產線帶線課長-湖口廠》
工作地點：新竹
工作內容：
(1)具基本英文溝通能力(會議以及菲籍外勞溝通)
(2)生產線排程
(3)人員管理, 訓練
(4)專案改善
(5)科系要求：企業管理相關、工業工程相關、其他工程相關

5.	《產品工程-產品測試工程師-龍科廠》
工作地點：桃園
工作內容：
(1)提升產品良率
(2)新產品導入
(3)產線與客戶間之技術窗口
(4)科系要求：電機電子工程相關、通信學類、資訊工程相關

【110年新創企業實務培訓職場圓夢計畫的方式】
最終內容將由企業協調安排。

【110年新創企業實務培訓職場圓夢計畫的職缺期間】
2021/07/01(四)~2021/08/31(二) 共計150小時以上，含5小時以上培訓輔導。

【注意事項】
1.計畫採報名制，請先投遞履歷報名，並留意後續相關通知訊息。因申請資格不符合者恕不另行通知。
2.本計畫將代為投保150小時培訓期間團體保險。
3. 薪資符合勞基法規定，實際薪資以面談協定為主
"
57,"1) 實習工作內容: 
    -- 技術驗證與實驗
    -- Sample code 撰寫
    -- 團隊知識共享: 每週group meeting , 分享研究/學習心得與任務進度報告
    -- 技術文件彙整與協助Training Kit/material 製作

2) 實習組別 (應徵時註明您要加入的組別)
(A) AI 機器學習
    -- 以研究深度學習相關的實作與應用面, 如CNN,NLP,RNN等模型的各種應用
    -- AI邊緣運算: 以Raspberry Pi 平台結合AI的各種應用
    -- Deep Learning  Framework以使用Keras/TensorFlow 為主
    -- 有修過電腦視覺、影像處理演算法或具有OpenCV / DLib的專題經驗者尤佳
    -- 條件: 須具備基礎Python 程式設計能力
(B)  教案出版
   -- 協助完成""用高中數學學習程式演算法""及""高中生的AI""的教案
   -- 對於程式程演算法有興趣且對於文字撰寫及著作出版有興趣者

(C)  micro:Bit 互動應用程式開發
   -- 以micro:bit 給合python 程式進行各種有趣的創意開發
   -- 程式主要學習內容包含micro:bit及python tkinter為主

## 額外說明:
    -- 你不必擁有深厚的技術功力，你只需要一個好的態度，是真的想學點東西，你就來吧!
    -- 無工作經驗可，歡迎大二以上學生或研究生可,歡迎可以長期的實習生加入
    -- 我們是採""做中學,學中做""的方式, 只有你有一定的基礎, 不足的部份,過程中會有人教你或和你共同討論..
    -- 原則上實習生一週至少能來一次, 不過一旦主管覺得你其實是有能力在家工作的話, 那麼也可以自己選擇來的時間, 只要你能用你的方法做出貢獻即可
    -- 薪酬的部份原則上是採用月薪的方式6,000~20,000 這不一定和你來的天數/時數有關,主要是看你可以做出的貢獻有關 


4.) 實習環境
    -- 各種開發板 Nvidia TX2, Intel NCS Kit, Raspbery Pi, Linkit, micro:bit, Intel FPGA
    -- 示波器、邏輯分析儀、電源供應器、USB協定分析儀、三用電表、LCR Meter、3D 卬表機
    -- SMD IC 零件櫃、溫控鉻鐵、迴銲爐、熱風槍、電子手工具等
    -- 每月定期採購書籍，相關專業期刊、雜誌訂閱

5.) 加入艾鍗實習生好處 
    -- 可接觸到產業極需的核心工作技能
    -- 由動手做、做中學加強實作能力
    -- 培養獨立思考能力與學習解決問題的能力
    -- 學會技術文件撰寫能力與簡報能力
    -- 實習生於專案必要時，可免費獲得上課的機會 (本公司內/外訓或政府計劃)
    -- 具有與末來工作相關的實習經驗，大大增加你的就業競爭力
    -- 同樣是打工賺錢，何不做一個與將來工作有關的工作來培養自己的本事

"
58,"歡迎夜校生或課不多的同學(可彈性選擇每周三到四天上班)或接受短期繪圖工作者
可學習工作經驗並累積精進繪圖技術
投遞履歷可附上作品佳
1.使用Autocad and Solidworks繪製圖面。
2.主管交辦事宜。"
59,"於此專區投遞履歷即可應徵千如電機工業股份有限公司【110年新創企業實務培訓職場圓夢計畫】的職缺！

【公司產業類型】
其他相關製造業

【公司簡介】
千如公司成立於1979年，為電感元件專業製造與服務供應商，亦是股票上櫃公司(股票代號3236)，全球員工人數近3,000人，生產與銷售服務據點涵蓋美國、歐洲、台灣及亞洲各地區。產品結合精密沖壓與塑模技術、建構精密機構組件業務，產品應用橫跨電子、資訊、通訊、車用等全方位領域，我們秉持「服務、創新、追求卓越」的精神，透過”凡經我手最美、最好”的全員參與，提供品質、交期與價格符合客戶要求的產品。品質與服務是我們一貫秉持之信念，完整國際品質認證與嚴謹的品質管控，支援的客戶服務系統，使本公司產品深受國際大廠客戶的肯定與使用。

【110年新創企業實務培訓職場圓夢計畫】職缺
1.	《研發助理工程師》
工作地點：桃園
工作內容：
(1)依研發專案製作原型樣品
(2)樣品測試與報告提出
(3)產品特性模擬，並製作模擬結果資訊
(4)產品與材料3D圖面繪製
(5)協助工程師完成交辦事項
(6)表現優異者，於實習結束後可轉正職，實習年資承認不影響年資
(7)大三以上在職生，可配合每週實習天數2-3天，實習薪資依比例計算
(8)科系要求：電機電子工程相關、光電工程相關


2.	《品管助理工程師》
工作地點：桃園
工作內容：
(1)製程與成品檢驗
(2)執行首末件檢驗
(3)監控製程參數
(4)檢驗量測產品
(5)整理品管報告、彙總數據
(6)表現優異者，於實習結束後可轉正職，實習年資承認不影響年資
(7)大三以上在職生，可配合每週實習天數2-3天，實習薪資依比例計算
(8)科系要求：工業工程相關、電機電子工程相關、化學工程相關

3.	《智慧製造作業工程師》
工作地點：桃園
工作內容：
(1)依生產需求操作機台
(2)配合生產需求修改機台參數
(3)生產相關統計
(4)樣品製作
(5)協助工程師完成交辦事項
(6)表現優異者，於實習結束後可轉正職，實習年資承認不影響年資
(7)大三以上在職生，可配合每週實習天數2-3天，實習薪資依比例計算
(8)科系要求：不拘


4.	《生技助理工程師》
工作地點：桃園
工作內容：
(1)生產製造數據收集
(2)生產製造異常分析
(3)生產流程改善
(4)協助工程師完成交辦事項
(5)表現優異者，於實習結束後可轉正職，實習年資承認不影響年資
(6)大三以上在職生，可配合每週實習天數2-3天，實習薪資依比例計算
(7)科系要求：不拘

【110年新創企業實務培訓職場圓夢計畫的方式】
最終內容將由企業協調安排。

【110年新創企業實務培訓職場圓夢計畫的職缺期間】
2021/07/01(四)~2021/08/31(二) 共計150小時以上，含5小時以上培訓輔導。

【注意事項】
1.計畫採報名制，請先投遞履歷報名，並留意後續相關通知訊息。因申請資格不符合者恕不另行通知。
2.本計畫將代為投保150小時培訓期間團體保險。
3. 薪資符合勞基法規定，實際薪資以面談協定為主
"
60,"Design RISCV based  Hardware Accelerator with Berkeley Chipyard Platfor"
61,"NETGEAR is a global networking company that delivers innovative products to consumers, businesses, and service providers. The Company's products are built on a variety of proven technologies such as wireless (WiFi and LTE), Ethernet, and powerline, with a focus on reliability and ease of use. The product line consists of wired and wireless devices that enable networking, broadband access, and network connectivity.

The NETGEAR engineering division in Taiwan designs and delivers high-performance, dependable, and easy-to-use wireless products to connect people and their devices with the Internet.
 
Job Title: Regulatory Compliance Technician (Intern)
Location: Neihu, Taipei

Job Description
NETGEAR is looking for a top student with a strong interest in wireless data communication, software development, and project management. The Certification and Approvals team is responsible for the successful launch of new NETGEAR products worldwide.

This work term with NETGEAR offers the following experience:
· Wireless network data communication protocols and modems
· Process documentation and improvement. 
· Customer requirements tracking and compliance validation.
· Compliance test procedure and requirement.
 
Responsibilities
· Prepare and configure test samples, carry out the compliance test items.
· Coordinate development teams for troubleshooting customer issues.
· Assist in test laboratory management and equipment calibration.
· Individually responsible for project advancement reports to Senior Engineering teams."
62,"於此專區投遞履歷即可應徵台全電機股份有限公司【110年新創企業實務培訓職場圓夢計畫】的職缺！

【公司產業類型】
汽車及其零件製造業

【公司簡介】
台全電機集團為台灣前五百大企業，是台灣及全球知名車廠主要合作對象。
深耕台灣，擁有完整的生產線，且朝工業4.0自動化邁進。我們自有垂直整合的能力，從研發、生產(鋁合金壓鑄及沖壓廠)、加工(車床、銑床及鑽床)、組裝，為全球知名車廠提供馬達產品整合的服務。

【110年新創企業實務培訓職場圓夢計畫】職缺
1.	《技術處-自動控制工程師 》
工作地點：桃園
工作內容：
(1) 規劃自製設備、開發與程式編寫
(2) 設備人機介面規劃與設計
(3) 自動/半自動設備PLC與人機介面設計經驗*PLC會其中一種即可
(4)科系要求：電機電子工程相關、機械工程相關

2.	《暑期工讀生》
工作地點：桃園
工作內容：
(1) 生產報表填寫
(2) 產品檢驗、測試
(3) 馬達組包裝作業人員
(4) 需配合加班
(5) 主管交辦事項
(6) 工作性質為定點久站
(7)日班時段:08:00~16:50(需配合加班兩小時為限)/夜班時段:19:20~0330(需配合加班四小時為限)
(8)科系要求：不拘

3.	《專案管理 PJM (Project Management)》
工作地點：桃園
工作內容：
(1) 對外作為與客戶溝通橋梁，尤其針對專案時程的控管及對應
(2) 對內協調各部門，確保專案時程進度
(3) 負責召開及主持對內部及客戶固定會議
(4) 控管產品開發專案相關之預算/費用
(5) 參與專案所需量產零件之供應商評估以及成本估算
(6)科系要求：不拘

4.	《研發處-產品/機械設計工程師》
工作地點：桃園
工作內容：
(1) 產品可行性評估
(2) 產品與零組件開發設計
(3) 材料選用及驗證測試
(4) 零件模具開發檢討
(5) 原型樣品試作與測試
(6) 跨部門溝通協調
(7) 協助產品導入量產
(8) 不良分析改善
(9) 累積公差計算
(10) 產品包裝設計規劃
(11)具馬達相關產業經驗者佳，英文專長
(12)科系要求：機械工程相關、電機電子工程相關

5.	《品保工程師》
工作地點：桃園
工作內容：
(1)品質異常處理與改善對策的執行追蹤
(2)FTQ馬達異常分析與產線上品質事項處理
(3)專案的規劃及輔導執行
(4)處理/對應客戶抱怨及跨部門協調
(5)具識圖能力
(6)有志朝品保專業發展但無相關經驗者可培訓

【110年新創企業實務培訓職場圓夢計畫的方式】
最終內容將由企業協調安排。

【110年新創企業實務培訓職場圓夢計畫的職缺期間】
2021/07/01(四)~2021/08/31(二) 共計150小時以上，含5小時以上培訓輔導。

【注意事項】
1.計畫採報名制，請先投遞履歷報名，並留意後續相關通知訊息。因申請資格不符合者恕不另行通知。
2.本計畫將代為投保150小時培訓期間團體保險。
3. 薪資符合勞基法規定，實際薪資以面談協定為主
"
63,"Design RISCV based  Hardware Accelerator with Berkeley Chipyard Platform"
64,"TVBS開發團隊對於軟體的品質有最高的要求。
我們致力於以穩定的開發速率，持續地交付有價值的軟體來滿足客戶需求，並以全局為考量穩定改善團隊及消除多餘的浪費。我們深信最佳的架構與設計來自於能自我組織的團隊，歡迎有相同信念的朋友一起加入！

【關於我們的團隊】
1. 多數團隊以Scrum的方式開發，少數以Kanban的方式進行。
2. 開發的產品多為TVBS節目的延伸，例如：新聞網、節目網、電商平台..等。平台橫跨一般網頁、Android、iOS。內部亦有會員管理及單一簽入等元件的建置。
3. 為了支撐各種不同的流量，所有的服務都在雲端的環境運行。

【工作內容】
1. 公文/文件整理、記錄執行狀況，並掌握進度。
2. 文書相關工作執行。
3. 主管交辦事項。
4. 若具資訊相關背景可協助進行初階產品測試或程式開發。
"
65,"1. CAD/CAM電腦輔助設計與製造程式撰寫/CNC自動化設備操作
2. 3D Printer/3D Scan逆向工程製程協助
3. Soft-Tooling製程作業協助
4. CNC自動化設備基本整理維護
5. 材料室定期整理

"
66,"1.	繪製工程圖
2.	簡報資料製作
3.	機構設計.模具設計
"
67,"1.	繪製工程圖
2.	簡報資料製作
3.	機構設計.模具設計
"
68,"【2021暑期實習計畫介紹】

「幸福新創企業」感受幸福無極限~~
在鏈加科技實習的期間，將有專屬學長姐帶領你，體驗新創企業高效率及快速因應未來趨勢變動的工作模式，獲得充足的專業知識及訓練機會，貼近實務工作的經驗，走在創新應用科技的前端，並能與正職同仁一同享用公司各式資源及相當的福利待遇。實習結束後，視實習情況，將優先提供畢業轉正職的預聘機會，畢業立刻就業！「在區塊鏈產業，你將不單純只是做一份工作，而是親身參與改寫生活應用科技的發展歷史。」秉持信任、穩定、安全、持續創新、共同成長是鏈加的核心經營理念，歡迎對區塊鏈應用技術有興趣的你一同加入團隊，發揮你的潛能，攜手激盪出更多不同的火花，帶領群眾邁向新世界。

【工作內容】

實習期間主要工作內容(視工作情況與個人興趣安排)：
1. QA功能測試(手動測試or自動化測試)，撰寫測試報告與分析，持續的性能測試，並提出解決方法與改善建議。
2. 經營社群行銷，包含部落格、IG、Facebook粉絲團，進行粉絲互動，廣告文案撰寫，網路活動規劃。

　
兩個月的實習期間，同學將可以了解區塊鏈產業的魅力，像是在探索一本沒有尾頁的書，打開新世界的另一頁。
企業學長姐會引導同學從做中學，培養未來職涯興趣與專業技能，深植團隊合作能力。
　
　
　◎實習條件
　•暑假升大四以上至碩士班學生
　•一週能配合3天(含)以上，09:00-18:00(彈性1小時)，中午休息1小時
　•須能配合2021/7/5至2021/8/31暑假期間6週(含)以上

"
69,"1.依循測試規範
2.操作電腦、與周邊裝置/顯示器連接
3.測試產品相容性
4.觀察紀錄測試結果、填寫報告
5.執行主管交辦任務 "
70,"\\強力徵求// 緯大夢想穎領前行
實習期間：07/07-08/27

Subject of training
1. Hardware validation engineer.

Main Task
1. Validate HW platform.
2. Power and Performance analysis.

實習亮點
1. 探索未來職涯發展，學習寶貴的職場與人生經驗
2. 有專屬Mentor，可快速熟悉部門運作模式，深入學習專業知識。
3. 參與公司內部專案，可全面吸收實務工作經驗，與跨領域的優秀人才合作，獲得職涯軟實力。

實習生福利
1. 與正職同仁享有相同福利
2. 提供完整教育訓練課程培訓
3. 參加公司內部舉辦各式活動
4. 實習結束轉正職可接續年資

面試流程
學生申請實習時間：Now-June
面試甄選時間：May-June
預計報到時間：July
註．面試將分為兩階段，通過第一輪單位主管面試者，將進行第二輪的團體簡報。

※需視疫情狀況調整是否舉辦"
71,"\\強力徵求// 緯大夢想穎領前行
實習期間：07/07-08/27

Subject of training
1. Traditional & advanced cooling solutions.

Main Task
1. Airflow measurement.
2. Heatsink performance measurement.
3. Thermal validation.
4. Solution design.
5. Advanced cooling solution study.

實習亮點
1. 探索未來職涯發展，學習寶貴的職場與人生經驗
2. 有專屬Mentor，可快速熟悉部門運作模式，深入學習專業知識。
3. 參與公司內部專案，可全面吸收實務工作經驗，與跨領域的優秀人才合作，獲得職涯軟實力。

實習生福利
1. 與正職同仁享有相同福利
2. 提供完整教育訓練課程培訓
3. 參加公司內部舉辦各式活動
4. 實習結束轉正職可接續年資

面試流程
學生申請實習時間：Now-June
面試甄選時間：May-June
預計報到時間：July
註．面試將分為兩階段，通過第一輪單位主管面試者，將進行第二輪的團體簡報。

※需視疫情狀況調整是否舉辦"
72,"【加入MEDIATEK，成為生活中的英雄】
我們歡迎這樣的你：
資工/電子/電機/電信相關科系，對行動通訊、無線及寛頻連結、家庭娛樂晶片解決方案有濃厚興趣的大三(含)以上或研究所在學同學。
勇於表達意見，以團隊成功為目標，面對困難不輕易放棄，總是在想更好的做法，擁有創新及不斷學習的精神。
聯發科技邀請您，與全球最頂尖的菁英一同合作，彼此激盪最新的創意與解法，共同挑戰每一個不可能。

聯發科實習六大特色：
•	挑戰專案工作
•	提前預聘機會
•	交通租屋補助
•	領先業界薪資
•	職場達人講座
•	彈性實習期間

詳細職務介紹: http://bit.ly/MTK_Campus_ChipDesign

1. Digital circuit design 
2. SoC chip integration 
3. SoC Platform develop 
4. Multimedia platform structure develop (Smart phone chip) 
5. Architecture design and RTL implementation of Smartphone chipset 
6. IC design flow improvement/automation, and SoC, DFT/Testing data analysis

"
73,"【加入MEDIATEK，成為生活中的英雄】
我們歡迎這樣的你：
資工/電子/電機/電信相關科系，對行動通訊、無線及寛頻連結、家庭娛樂晶片解決方案有濃厚興趣的大三(含)以上或研究所在學同學。
勇於表達意見，以團隊成功為目標，面對困難不輕易放棄，總是在想更好的做法，擁有創新及不斷學習的精神。
聯發科技邀請您，與全球最頂尖的菁英一同合作，彼此激盪最新的創意與解法，共同挑戰每一個不可能。

聯發科實習六大特色：
• 挑戰專案工作
• 提前預聘機會
• 交通租屋補助
• 領先業界薪資
• 職場達人講座
• 彈性實習期間

詳細職務介紹: http://bit.ly/MTK_Campus_SystemApplication

1.Design transceiver front-end 
2.Frequency synthesis and related distribution network 
3.Baseband analog signal processing circuitry 
4.Verification of existing silicon
"
74,"工時:每週約16~40時(可與主管協商工作時段)
英文:多益550分以上( 或能提出同等程度相關證明)
工作內容: 程式開發, 協助驗證測試, 嵌入式系統測試程式開發設計。
時薪:180-210元(依求職者學經歷調整，在校學生可)
工作期間:預計6個月以上
工作地點:近捷運古亭站
"
75,"1.統籌合格實驗室名單		
2.審核安規/綠色設計/無線射頻法規要求之相關文件		
3.專案人力/費用/樣品之規劃協助		
4.專業文件資料庫建立及維護		
5.客戶新要求的規劃及導入		"
76,"【加入MEDIATEK，成為生活中的英雄】
我們歡迎這樣的你：
資工/電子/電機/電信相關科系，對行動通訊、無線及寛頻連結、家庭娛樂晶片解決方案有濃厚興趣的大三(含)以上或研究所在學同學。
勇於表達意見，以團隊成功為目標，面對困難不輕易放棄，總是在想更好的做法，擁有創新及不斷學習的精神。
聯發科技邀請您，與全球最頂尖的菁英一同合作，彼此激盪最新的創意與解法，共同挑戰每一個不可能。

聯發科實習六大特色：
• 挑戰專案工作
• 提前預聘機會
• 交通租屋補助
• 領先業界薪資
• 職場達人講座
• 彈性實習期間

詳細職務介紹: http://bit.ly/MTK_Campus_ChipDesign

1. Digital circuit design
2. SoC chip integration
3. SoC Platform develop
4. Multimedia platform structure develop (Smart phone chip)
5. Architecture design and RTL implementation of Smartphone chipset
6. IC design flow improvement/automation, and SoC, DFT/Testing data analysis"
77,"本職務工作地點位於宜蘭縣宜蘭科學園區內。
1.CAE應用研究開發
  甲.原廠技術資料研究
  乙.CAE新應用分析研究
  丙.技術文件撰寫
2.顧客技術支援
3.CAE分析系統之教材整理
"
78,"1. 負責硬體訊號量測
2. 協助架設機台測試
3. 測試資料的蒐集
4. 協助整理工程文件
5. 其他主管交辦事項
6. 每週至少出席3日

~歡迎個細心、有耐性，勇於發問且樂於學習的您加入我們~"
79,"【加入MEDIATEK，成為生活中的英雄】
我們歡迎這樣的你：
資工/電子/電機/電信相關科系，對行動通訊、無線及寛頻連結、家庭娛樂晶片解決方案有濃厚興趣的大三(含)以上或研究所在學同學。
勇於表達意見，以團隊成功為目標，面對困難不輕易放棄，總是在想更好的做法，擁有創新及不斷學習的精神。
聯發科技邀請您，與全球最頂尖的菁英一同合作，彼此激盪最新的創意與解法，共同挑戰每一個不可能。

聯發科實習六大特色：
• 挑戰專案工作
• 提前預聘機會
• 交通租屋補助
• 領先業界薪資
• 職場達人講座
• 彈性實習期間

詳細職務介紹: http://bit.ly/MTK_Campus_Analog_RF

Analog：
1.Analog IP design 
2.Bio-medical or bio-sensing system and application development 
3.Mixed-signal IP development or verification 
4.High speed SerDes and PLL IP design

RF：
1.Design transceiver front-end 
2.Frequency synthesis and related distribution network 
3.Baseband analog signal processing circuitry 
4.Verification of existing silicon"
80,"群暉科技的 NAS、IPSAN、網路和監控系統受到全球數百萬客戶的信賴。我們的產品皆由硬體堅實的基礎開始。而硬體部門參與產品完整的開發週期，從最初的設計、大量生產到市場反饋，每一個環節當中，我們必須確保產品的品質以及可靠性

此職務將協助已完成維修測試之產品主機板，依其機種類別分別安裝搭配之機殼零組件，並重新整理包裝，成為提供給客戶之 RMA 良品

你將協助我們 : 
- 協助產品組/包裝
- 協助進/收貨作業
- 其他主管交辦事項
"
81,"The Role: 

Come and join the strongest CMF team to contribute to the latest racing simulators. In this role you will learn how a fantastic racing simulator rolls out. Starting from market survey and material selection, through engineering verification, and to the end user products, you can have a finest opportunity to immerse in the development of a stylish product which provides both outstanding user experience and stylish design language. This internship will be a splendid journey full of challenges and fun! 


Your Contribution:

Be Yourself. Be Open. Stay Hungry and Humble. Collaborate. Challenge. Decide and just Do. These are the behaviors you’ll need for success at Logitech. In this role you will:

- Collect data on consumers, competitors and market place.

- Scout new ideas and information for the design of the system.

- Brainstorm a list of solutions with colleagues.

- Buildup DOEs to verify a raised hypothesis.

- Deliver ready-to-use solutions for product implementation.

- Document the finding/summary during the internship.

"
