"index","工作內容"
23,"[需可上班時間] 
1.上班期間為: 錄取後1週內   
2. 上班期間：可長期在家接案 

[工作主要內容]
(1) 協助將中文網站內容翻譯上日文跨境電商網站(例如日本AMAZON)
(2) 協助整理跨境電商日文平台商品/上下架/調整庫存
(3) 協助公司管理回覆日文客服 支援處理翻譯日文訂單讓訂單順利出貨
(4) 協助公司系統日文商品資料建立/資料處理
(5) 主管交辦事務

[徵才條件]
(1) 我們需要做事 細心謹慎、認真仔細有耐心的人、具有責任感、抗壓性高、不怕辛苦可耐勞者
(2) 做事有效率迅速、反應快、積極主動、工作投入

※ 請附上中日文履歷表與中日文自傳 及日文檢定掃描檔
※ 長期合作時間無法配合者請勿應徵。不接受短期應徵。
"
24,"住補習班附近 簡杰舊生優先錄取
三十年河東  三十年河西  莫欺少年窮
創辦人也是一步一腳印 建立簡杰教育 簡杰補習班
一 簡杰文化
新進人員從行政助理開始與簡杰教育創辦人手把手的學習
我們的企業文化是用教育的力量讓明天更幸福
我們企業的做法是務實的教學 真心的投入社會公益
我們的精神是""勞動與惜福""
我們盼望教育的力量能夠持續所以在此招募修秀人才
簡杰補習班不需要工讀生""招生""
簡杰補習班學生多數是慕名而來或者就學生家庭介紹來的家庭
二 新進人員適應
錄取的長期工讀生由資深的姐姐或同仁帶領一路熟悉我們的工作內容傳承
由於我們的良好傳統  惜福與勞動 班主任通常不大管工讀生 工作也很輕鬆自在
工作上我們都是快樂面對
我們的師資或行政主管都是從工讀生開始
因為我門計畫增設分部 所以特別開這個職缺
三 工作內容
這工作是公司的門面
也是一個學習創業與展現活動企劃以及行銷能力的簡單愉快又輕鬆的職缺
應對進退 反應能力儀態一定不能太差
~ 開這職缺是因應補習班擴班培訓儲備人才需求而招募補習班行政櫃台 ~
主要工作如下:
1.處理晚班補習班課務成功經驗
2.打掃清潔工作，學生家長接待。
3.輔導學生課業，扮演生活導師，協助解決學生課業上及生活上的困擾，極少的解題機會。

我們目前工讀生最短都在簡杰工作將近兩年以上非常穩定
固定班:時段要固定 (必須要有國中數學輔導能力)
個別班客服秘書工作內容:
協助班主任處理個別班學生家長老師聯絡等課教庶務
務必自信擁有清晰的思維與服務熱忱

四  工作時間

必須長期配合下面工作時間選擇固定配合時段(時段確定後務必固定):

1. 週間班 星期一/星期五 17:00~22:00

2. 假日班 星期六 14:00~22:00 星期日16:00~19:00

五  必須具備能力

時薪160元表現良好調整
/偶爾 有國中小學生需要輔導與極少數機會的解題 所以解題能力佳!!!!

負責接聽聯繫回報整理打掃,輔導學生課業等等行政庶務!

目前比較需要假日班
負責接聽聯繫回報整理打掃(倒垃圾),訂便當,輔導學生課業等等行政庶務!

有數理解題能力佳!!!!(偶爾學生問問題要幫忙輔導/主要工作為行政庶務)



"
25,"1.協助產品出貨及包裝出貨
2.行政支援及主管交辦事宜
3.個性樂觀積極能獨立作業
4.基本電腦應用及文書操作
5.有養寵物經驗或喜歡動物
"
26,"1.依據主管教導,負責洗、剝、削、切各種食材，以完成烹飪的前置工作。
2.測量食材的容量與重量。
3.依照客人的點單，準備不同菜色所需要的食材。
4.於出菜時負責菜餚擺盤或調整份量之工作。
5.製餐流程、符合食品安全衛生與製餐流程。
6.學習團隊合作，達成團隊目標。
7.閉店相關工作。"
27,"兼職線上客服小編。
處理行政事務。
在家上班，打字要快。 5分鐘達200字才夠快。
需有親切禮貌，能跟家長有禮貌的互動。

備註：
在家上班須在線上班隨時待命回答家長問題，工作內容並不輕鬆喔！
能接受再應徵此工作。謝謝您"
28,"【產業】
婦嬰用品零售批發，產品種類包含嬰幼用品,童書,玩具與童裝

【工作內容】
1.網拍平台操作-蝦皮,奇摩,露天,PCHOME...等網拍賣場的產品上架,客服
2.點貨/包貨/出貨
3.辦公室行政工作

【薪資】160元/小時

【工作時間】
週一到週五下午一點到六點(可依學校課表彈性排班，不用每天上班。工作熟悉後可早上排班)

【注意事項】
可接受應屆畢業生6月-8月短期打工
若有工作內容相關問題請站內信詢問





"
29,"1. 行政文書處理
2. 律師交辦事項
3. 辦公室清潔維護

地點位於捷運黃線行天宮站4號出口附近"
30,"【產業】
婦嬰用品零售批發，產品種類包含嬰幼用品,童書,玩具與童裝

【工作內容】
網拍出貨相關工作-點貨/包貨/出貨/倉庫整理

【薪資】160元/小時

【工作時間】
週一到週五下午一點到六點(可彈性排班，不用每天上班。工作熟悉後可早上排班。)

【注意事項】
6月-8月暑期打工
若有工作內容相關問題請站內信詢問





"
31,"在愛料理，我們擁有百萬以上的會員，每日在站內進行資訊上的交流；同時也受到企業主的信賴，進而透過愛料理進行品牌及產品推廣。希望給予最好及更好的服務給大家，所以我們需要對數位具有敏感度且邏輯、理解、溝通能力強的夥伴一起加入愛料理，與團隊一起工作學習。

工作內容
1.試用品寄送、協助業務企劃工作執行、活動資料建檔、雲端文件與試算表基本功能操作。
2.協助產品行銷文案發想與上稿系統操作。
3.烹飪食材備料、影片拍攝/現場活動協助、洗滌鍋碗食器。
4..其他相關主管交辦事宜。

條件要求
1.擅於溝通與協調、細心有條理、保持一顆上進不怠惰的心
2.排班每週至少3天以上(每次6-8小時)，可依課表安排上班時間，需至少半年以上長期配合。"
32,"1. 專職負責外送業務服務。
2. 具機車駕照，自備機車。

工作內容：
健康便當外送，每天固定數量 40 ~ 60個
支援擺攤調貨與配送
非陌生開發，已有常客

穩定達成銷售目標，時薪可議
另有每日油錢補貼$30元

* 供午餐
* 上班時間週一至週五，可排班"
33,"工作內容: 
 
行銷設計助理
1.需操作Adobe Illustrator 等設計相關軟體，協助廣宣圖編輯製作
2.熟悉Word、Powerpoint ，協助文書整理、簡報製作
3.影片後製剪輯
4.護貝、裁切相關廣告宣傳物之加工
※面試時請攜帶相關作品集。

人事行政
1.負責一般人事資料前置文件處理工作
2.勞務保險相關(勞健保加退及相關保險建立)
3.維護、更新、管理各類文件檔案（如：人事文件）和資料庫系統。
4.完成公司時程表，製作行事曆，並負責會議協調與安排。

公司庶務
1. 負責一般文書資料處理及歸檔工作。
2. 辦理核銷事宜。
3. 協助處理庶務性行政工作（如：事務機器叫修維護、文具用品採買）。
4. 收發公文並處理會簽文件。
5. 負責簡單零用金管理。
6. 協助會議安排。
7. 負責外出送件、物件寄送及簡易銀行業務處理。
8. 負責接待訪客、準備會議室及茶水。
9. 協助訂購餐點。
10. 負責辦公室環境與設備之清潔與維護。
11. 支援其他部門業務（如：採購、業務、人事）。

當職務需要,須能配合店鋪實習
具備熟悉Word、Excel、Powerpoint 操作等軟體技巧。

＊任職期間內，表現優異者。有機會轉為正職！
＊週六會彈性上班，若能配合上班者優先考量面試！
"
34,"不考慮寒暑工讀
長期工讀需6個月以上

1.正航ERP系統操作
2.電話客服回覆
3.無須業務推廣
4.工業類五金產品
5.產品資訊整理

可學習：
1.ERP系統完整操作與概念
2.系統化思考架構
3.上述技能熟悉後，可選擇學習電商營運、攝影、繪圖、或剪輯
"
35,"1. 負責一般文書資料處理工作。
2. 維護、更新、管理各類文件檔案（如：合約、會議記錄、內部簽呈）。
3. 完成工作時程表。
4. 參與會議並撰寫會議記錄。
5. 負責收發文件、貨物、快遞。
6. 負責文具用品、表單數量紀錄管理。
7. 負責物件寄件。
8. 負責電話接聽及紀錄。


"
36,"1.登打標籤
2.一般電腦操作
3.頭腦清晰、細心
"
37,"【工作內容】

＊FB、IG經營
＊圖片設計
＊文案撰寫
＊部落格文章撰寫

【期望你/妳】

＊喜歡關注潮流時話題
＊對文字及美感具敏銳度
＊自動自發
＊細心
＊善與他人溝通
＊一週至少排兩個全天班（8小時x2）

【加分條件】

＊會使用Adobe Photoshop 和Adobe Illustrator
＊多益分數850分以上

【薪資待遇】一小時160

【休閒福利】

＊每月一次康樂活動
＊公司備有筆電
＊可免費使用Engoo一個月8堂一般方案

【備註】本職缺須先完成測試作業，合適者方能進入面試階段。"
38,"1、	協助領料。
2、	協助國內、國外出貨。
3、	其他主管交辦事項。

短期工讀：110/5/20~110/12/31止"
39,"普匯金融科技
金控集團投資
多家銀行合作
未來AI金融科技獨角獸

招募【系統實習生】

1. 熟悉Python
2. 能獨立完成交付之專案開發。 
3. 需要良好的溝通能力、協調能力和學習能力，具備團隊合作精神，工作態度積極。
4. 有機會接觸爬蟲專案：分析靜(動)態網頁結構，解析網頁數據，撰寫爬蟲程式
5. 有機會接觸影像辨識專案：協助處理證件ocr、Api串接
6. 有機會接觸Machine Learning專案: 協助系統開發及優化模型

【加分條件】
- 有以上相關專案開發經驗者佳
- 曾運用自動化測試工具
- 曾運用自動化部署工具
- 曾用Python 串接資料庫系統
- 曾參與開源程式碼開發
- 熟 php, CodeIgniter "
40,"協助診所事務

下診時間需視情況而定，基本上固定週六上班
週六上班時段 15:15~20:00
週一彈性上班時段 14:30-21:30
週三 彈性上班時段 17:00~21:30
週四 彈性上班時段 14:30～21:30
週五 彈性上班時段 17:00~21:30
如有同仁臨時請假，可協助彈性上班
偶爾也會有需要早上上班（8:30-12:00）"
41,"普匯金融科技
金控集團投資
多家銀行合作
未來AI金融科技獨角獸

招募【前端實習生】

1. 熟悉html, css, Vue.js
2. 能獨立完成交付之專案開發。 
3. 需要良好的溝通能力、協調能力和學習能力，具備團隊合作精神，工作態度積極。

【加分條件】
- 有RWD相關開發經驗者佳
- 曾運用自動化測試工具
- 曾運用自動化部署工具
- 曾參與開源程式碼開發"
42,"1.清洗食材
2.將食材依照廚師要求進行切片、切塊或切末等備料的工作
3.組合沙拉或冷盤
4.進行擺盤的動作
5.工作區域和設備的清潔以及保養
6.主管交辦事宜
(內場兼職-過試用$180起,/每季考核有機會加薪及享有目標達成獎金)
7.00:00 後時薪$1hr 200
FACEBOOK:
https://www.facebook.com/meatlovetaipei/
 信義店-信義路四段468號1F
大直美麗華店-敬業三路20號"
43,"我們想要延聘一位擅長文書處理編輯的兼職人員，最好能夠協助潤飾中文。若合作愉快，可轉正職。時薪200-300元，可議，每年如果在新台幣18萬元內，將以稿費支付，免所得稅。

注意：請另外寄一份您的履歷檔案給我們（最好 Word 和 pdf 檔案一式兩份），和您編輯過或自己寫的文字給我們（Email: allenli.ati@gmail.com）。如果合適，我們將聯絡您面談。
"
44,"1.顧客服務
2.櫃檯收銀結帳事務
3.飲品調製
4.茶菓製作
5.外送飲品
6.主管交辦事項"
45,"歡迎活潑開朗且對餐飲有熱情的您一同加入我們的行列。
我們將提供完善的教育訓練制度，無經驗也不用擔心！
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
【 主要工作內容 】
  點餐、送餐
  飲品調製
  收銀操作
  外送平台系統操作
  叫貨、盤點
  文書事務協助
  環境整潔維護
  配合公司不定期舉辦之行銷活動、外燴活動

【 個人特質 】
  負責心
  熱愛團隊合作
  邏輯能力清晰
  具幽默感
  樂於學習新事物

【 其他補充 】
  守時很重要
  良善工作態度也很重要
  有機車駕照佳
  具餐飲經驗佳

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
｜工作背景｜不拘
｜工作年資｜不拘 
｜工作地點｜依公司規定
｜工作時間｜面議 
｜到職時間｜未來兩週～一個月內
｜福利制度｜
   ① 全勤獎金
   ② 不定期員工旅遊
   ③ 月休按勞基法
   ④ 正職員工必帶勞健保
   ⑤ 公司相關活動免費或折扣優惠"
46,"1.負責介紹及銷售門市商品。
2.提供顧客之接待與需求服務（如：電話諮詢、調貨、修改、包裝及退換貨處理）。
3.負責商品進貨入庫、銷售管理及庫存管理。
4.負責商品包裝、陳列及促銷品換檔工作。
5.維持店櫃週遭之整潔。"
47,"1.顧客服務
2.櫃檯收銀結帳事務
3.飲品調製
4.茶菓製作
5.外送飲品
6.主管交辦事項
7.享勞健保及全勤獎金"
48,"2021年限定-時薪超過200的工作機會
燒肉中山-台中店(五月份強勢登場)
這不是一份「短期兼職人員職務」而是一「熱情專業且自信的專業人員職務」。
_______________________________________________________________________________

『以肉之名，歃血為盟』
我們追求卓越，最高品格要求，講求團隊核心血統。

如果你決定加入我們：
你即將面對的是非常嚴格的工作標準、很多的專業課程、筆試術科考核，這並不是一個人人可勝任的「餐廳服務生」職務。我們重視團隊人員的道德品格與熱情、遠勝過任何的學歷、工作經驗，如果你對此工作機會仍感興趣、請詳細閱讀以下我們對於此工作的說明。

『中山家家訓』

(一)我們重視品格、團隊精神、甚於經歷、工作經驗
(二)我們非常敬業、並期許自己成為此行業的專家
(三)我們沒有死板的SOP，只有追求卓越的熱情，及將心比心
(四)我們不認同主管空降，期許人員自己培訓、從基層做起
(五)我們不認同過份要求的奧客文化，服務及專業是有價值的

若對以下幾點有疑慮者，請勿投遞此職務履歷。

(一)覺得端端盤子而已，還要上專業課程、考試很討厭者
(二)怕下班時間較晚回家危險、家人會擔心者
(三)有搞小團體嗜好、工作凡事抱怨者
(四)認為餐飲業不過是一般人人皆可勝任的服務生者
(五)心靈脆弱容易受傷、沒辦法接受嚴格要求者
________________________________________________________________________________________
職務內容說明：

一：薪資說明

(一)試用起薪：170~190元/時
(二)全勤加給：
排班時數超過100小時+出勤無異常-當月薪資+1000元
排班時數超過150小時+出勤無異常-當月薪資+2000元

(三)出勤異常：未參加班前會議、未配合排班、遲到、請假未找代班

二、上班時間

以下時間為暫定規劃：

//平日-3~5小時：排班時段1700-2300 間
//假日-6~8小時：排班時段1100-2300 間

三、課程訓練及會議

訓練時數 4小時/月
全體會議 1次/月

註：「會議及課程」均為正式上班時間，未出席即為出勤異常，無法接受者，請勿投遞履歷。

四、工作內容及崗位營運概要

調味、沙拉區：餐點調製、出餐
牛肉、豬肉區：生鮮食材處理、出餐
海鮮、雞肉區：肉品海鮮等生鮮食材處理、出餐
熟食區：熟食餐點烹調
烤物區：炸烤物餐點烹調
備料區：材料備製、餐點備製

五、升遷及未來展望
本公司無任何「空降主管職務」，所有主管職均需從基層人員做起，我們提供的是培訓具有高度管理能力、及專業餐飲業從業人員之品德及專業之訓練，並且升遷之職務目前均為空缺，歡迎有勇氣承擔更多的年輕人挑戰之。

六、貼心提醒
1.本職務非輕鬆、簡單之工作
2.營業時段、上班時段全面禁煙，有菸癮者請慎選之
3.請於面試前，詳細閱讀以上所有之工作內容資訊
4.本職務平均年錄取率約7.3%，請於履歷投遞時、盡可能介紹自己，以提高面試機會。
5.本公司正派經營，面試過程絕對安全，謝絕自備保鑣(如：爸媽、爺爺奶奶、男女朋友、閨蜜等等)。
6.台中店預計五月強勢登場，報到日將會在四月中到五月，可接受者再投履歷。"
49,"1. 開發票、資料抄寫、繕打估價單及報表、整理檔案資料
2. 電話接聽
3. 環境清潔
4. 其他臨時交辦事項"
50,"1.負責擺盤、送餐及聯繫內外場之工作。
2.負責接待顧客、倒水、點餐等工作。
3.於顧客用餐完畢後，負責收拾碗盤與清理環境。
4.進行簡易餐飲之料理。
5.負責結帳、收銀之工作。"
51,"【板金小小兵計劃，2021 年暑假熱情招幕中】

強烈徵求對板金、機械有興趣的你，暑期不用無聊打混了，快來迎盛與我 們一起過暑假吧!!! 體驗現場各部門工作特色，深入板金工廠，第一手的技術絕活不吝嗇的大 公開，您就是下一個板金 PRO。

徵才特色
1.  課外職場體驗營，提早培養職場競爭力
2.  先進自動化現場，告訴你學校沒教你的事
3.  工讀表現獲得肯定，工讀結束無縫接軌優先錄用
4.  絕不吝嗇拔擢年輕學子人才，機會是留給有準備的人

工作內容
*  板金現場基本作業:  包裝、理貨、分料等基本功的學習
*  支援各項緊急任務
*  體驗課程:   每個月有兩次體驗課程，實際接觸板金製程
*  包事制度：學長學伴制，讓職場生活更快步上軌道

工作日期：2021/7/5-2021/9/3  (9 週) 
工作時間：08:10~17:30 
休假制度：週休二日
薪資待遇：時薪 160 元 
身份類別：應屆高中畢業生、大學生 
應徵期限：即日起至 2021/6/4 止 
應徵方式：請先將履歷 Email 到 marketing@bliksen.com，或至本公司104人力銀行投遞履歷，我們將會安排面試通知喔!"
52,"1.負責擺盤、送餐及聯繫內外場之工作。
2.負責接待顧客、倒水、點餐等工作。
3.於顧客用餐完畢後，負責收拾碗盤與清理環境。
4.進行簡易餐飲之料理。
5.負責結帳、收銀之工作。"
53,"歡迎活潑開朗且對餐飲有熱情的您一同加入我們的行列。
我們將提供完善的教育訓練制度，無經驗也不用擔心！
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
【 主要工作內容 】
  點餐、送餐
  飲品調製
  收銀操作
  外送平台系統操作
  叫貨、盤點
  文書事務協助
  環境整潔維護
  配合公司不定期舉辦之行銷活動、外燴活動

【 個人特質 】
  負責心
  熱愛團隊合作
  邏輯能力清晰
  具幽默感
  樂於學習新事物

【 其他補充 】
  守時很重要
  良善工作態度也很重要
  有機車駕照佳
  具餐飲經驗佳

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
｜工作背景｜不拘
｜工作年資｜不拘 
｜工作地點｜依公司規定
｜工作時間｜面議 
｜到職時間｜未來兩週～一個月內
｜福利制度｜
   ① 全勤獎金
   ② 不定期員工旅遊
   ③ 月休按勞基法
   ④ 正職員工必帶勞健保
   ⑤ 公司相關活動免費或折扣優惠"
54,"『行冊』餐廳咖啡廳徵「才」啟事：

【外場服務人員正職及兼職工作夥伴】

餐飲業是個流動率很高的行業。
的確。
因為它常被視為一份過渡時期的工作。
它不應該只是被視為一份勞動或是僕人式的工作；
它完全被市場過度低估了價值。
我們認為從事餐飲業的人極度需要專業和邏輯，才能去面對每一位不同的客人和解決每一種狀況。餐飲業的風氣需要被匡正。

我們不是只有專業，還有不斷地要求，
我們不是只有熱情，還有耐心地學習，
我們不是只有禮貌，還有靈魂的溫度，
所以，
如果你/妳和我們一樣，
覺得餐飲業是一份讓別人開心也會讓自己開心的工作，
覺得餐飲業是一份很帥、就是帥的工作，
覺得餐飲業不該是一份被低估價值的行業，
認定餐飲業為終生職志，沒有任何徬徨或疑惑，
『行冊』餐廳咖啡廳正張開雙臂歡迎你/妳。

我們不僅在尋找對餐飲業有熱忱的你/妳，每一份工作只談熱忱太微不足道，最簡單的事情需要最複雜的練習，背後是多少的經驗和努力累積而成，絕不是熱忱兩個字可以支撐，還有更多對自我的要求和期許。

曾有些人抱持著想一邊做服務人員的工作一邊可以做活動行銷企劃的工作，在此鄭重說明，『行冊』三樓圖書館暨共同工作空間目前尚無「行銷企劃」和「活動企劃」徵才名額，每份工作都有其本質，而餐飲的本質就是服務。

我們每天在做的是味蕾的鍛鍊、溝通，分辨咖啡、紅酒、甜點、餐點的優劣，我們每天討論的是如何讓客人有更完美的體驗，我們分享彼此的生活，昨日去了哪間餐廳、酒吧。

關於工作內容：
咖啡、飲品調製、甜點製作出餐、協助客戶點餐出餐收拾、結帳、收銀、環境清潔。是這麼些看起來似乎微不足道卻至關重要的事情。

關於工作環境：
在這裡休息時間有獨立專屬的用餐區、沙發區、吊床供休息。

欲加入『行冊』團隊，請將履歷以104應徵或寄至 walkingbook.tw@gmail.com (僅收PDF檔)

#非誠勿擾

關於行冊
http://walkingbook.tw/"
55,"♡♥歡迎喜歡拉麵、日式服務、日系風格的夥伴的你一起加入我們開創嶄新世界♡♥

【工作內容】
	外場作業
1.負責點餐、送餐及聯繫內外場之工作。
2.客人帶位、倒水、點餐等服務工作。
3.桌面整理及環境清潔。
4.專注細節，提升顧客服務滿意度。
	內場作業
1.負責清洗、協助各種食材備料已完成烹飪前置作業。
2.依照客人點單準備食材製作餐點。
3.環境整理整頓。
4.完成幹部交辦事項。

【具備條件】
1.在一定時間內完成工作內容。
2.出缺勤時間自我管理良好。
3.速度敏捷快速、廚房衛生觀念、要有責任感。
4.喜歡與人交流、熱心主動，基本的餐飲服務。
5.對於日本餐飲服務精神有肯學習的積極態度。
6.團隊合作，有餐廳外場服務經驗者尤佳
7.實習期間需三個月以上

【培訓計畫】
✔採一對一新進教育訓練提升夥伴工作能力、創造優質服務。 
✔依照同仁之工作表現，以規劃職等晉升訓練。 
✔企業文化研修、國內外研習、培養管理者之能力

【工作時間】
每週一至周五 AM08:00~PM12:00 or AM09:00~PM13:00

【工作地點】
!!可依據您的居住地選擇!!
1台北車站站前店(凱薩飯店B1)
2.大直美麗華店(美食街)
3.大葉高島屋店(美食街)
4.南港中信店(南軟園區內)
5.誠品信義店(B2)
"
56,"1.負責擺盤、送餐及聯繫內外場之工作。
2.負責接待顧客、倒水、點餐等工作。
3.於顧客用餐完畢後，負責收拾碗盤與清理環境。
4.進行簡易餐飲之料理。
5.負責結帳、收銀之工作。"
57,"「薪資福利」
早班：$160/hr，10:00-17:00
晚班&假日：$170/hr，17:00-01:00
須排班，另有全勤獎金，(班表準時到班率100%)

「外場工作內容」
1. 接待顧客、點餐及結帳。 
2. 送餐及內外場之聯繫。
3. 收拾餐具並維持桌面與環境整潔。
4. 依主管分配交辦任務，並願遵守公司規定。

「內場工作內容」
1. 餐點準備與出餐。 
2. 餐具清洗與環境清潔與衛生維護。
3. 依主管分配交辦任務，並願遵守公司規定。


「上班時間」
夥伴提供可工作時段，再依店長安排

「應徵方式」
1. 請先投遞履歷，如通過審核，人資部將以電話通知安排面試。 
2. 若您接獲面試通知，請透過投遞本職務，履歷內容包含照片、自傳以及課表或希望上班時段，請務必完整，並攜帶履歷前來面試，謝謝。 

「應徵條件」
1. 長期兼職、短期工讀
2. 對服務人擁有熱忱且可接受重複性工作 
3. 個性活潑外向、積極主動、具有責任心"
58,"

◆移工客群的問卷調查
◆中文/印尼、菲律賓、泰國文 翻譯
◆移工客戶進線需線上文字回覆、產品解說、排解問題、產品操作、客訴處理



【能力需求】

流利的中文  聽說讀寫
喜歡跟移工接觸、溝通，擅長聆聽、抓住移工需求"
59,"一、整理每日其他媒體發布重點房地產訊息並改寫
二、網羅網路論壇、臉書及網路相關房地產訊息、討論，並撰寫成新聞
三、文筆佳，善於溝通，個性活潑、負責
四、具備初步影音編輯、圖文概念
五、不排斥房地產、財經類新聞
"
60,"1.負責擺盤、送餐及聯繫內外場之工作。
2.負責接待顧客、倒水、點餐等工作。
3.於顧客用餐完畢後，負責收拾碗盤與清理環境。
4.進行簡易餐飲之料理。
5.負責結帳、收銀之工作。"
61,"【工作內容】
外場
1. 負責跑單、擺盤、送餐及聯繫內外場之工作。
2. 負責客人帶位、倒水、點餐等工作。
3. 於客人用餐完畢後，負責收拾碗盤與清理環境。
4. 進行簡易餐飲之料理
5. 負責結帳、收銀之工作。
6. 願接受全新培訓，可配合輪班者。


內場
1.拉麵製作,食材準備
2.餐點製作,環境清潔與整理
3.願接受全新培訓，可配合輪班者。


【工作時段】
應徵時段：早班．晚班．假日班
彈性排班時段：最少排班4小時 時間彈性 可討論(時間排班依店鋪營運狀況,會有增減調整)


【公司福利】
員工餐點優惠
三節獎金
業績獎金 
教育訓練
工讀可輔導轉正職

歡迎沒有經驗的夥伴。由前輩一對一帶領，初次從事服務業也能安心工作
"
62,"【工作內容】
1.負責區域內文件、包裹配送服務。
2.工作內容單純。
3.需自備機車。

★具競爭力的薪資保障，提供基本時薪+派件提成(上不封頂)，另有油資補貼
★提供完善的福利制度和暢通的升遷管道"
63,"2021年限定-時薪超過200的工作機會
這不是一份「短期兼職人員職務」而是一「熱情專業且自信的專業人員職務」。
_______________________________________________________________________________

『以肉之名，歃血為盟』
我們追求卓越，最高品格要求，講求團隊核心血統。

如果你決定加入我們：
你即將面對的是非常嚴格的工作標準、很多的專業課程、筆試術科考核，這並不是一個人人可勝任的「餐廳服務生」職務。我們重視團隊人員的道德品格與熱情、遠勝過任何的學歷、工作經驗，如果你對此工作機會仍感興趣、請詳細閱讀以下我們對於此工作的說明。

『中山家家訓』

(一)我們重視品格、團隊精神、甚於經歷、工作經驗
(二)我們非常敬業、並期許自己成為此行業的專家
(三)我們沒有死板的SOP，只有追求卓越的熱情，及將心比心
(四)我們不認同主管空降，期許人員自己培訓、從基層做起
(五)我們不認同過份要求的奧客文化，服務及專業是有價值的

若對以下幾點有疑慮者，請勿投遞此職務履歷。

(一)覺得端端盤子而已，還要上專業課程、考試很討厭者
(二)怕下班時間較晚回家危險、家人會擔心者
(三)有搞小團體嗜好、工作凡事抱怨者
(四)認為餐飲業不過是一般人人皆可勝任的服務生者
(五)心靈脆弱容易受傷、沒辦法接受嚴格要求者
________________________________________________________________________________________
職務內容說明：

一：薪資說明

(一)試用起薪：170~190元/時
(二)全勤加給：
排班時數超過100小時+出勤無異常-當月薪資+1000元
排班時數超過150小時+出勤無異常-當月薪資+2000元

(三)出勤異常：未參加班前會議、未配合排班、遲到、請假未找代班

二、上班時間

以下時間為暫定規劃：

//平日-3~5小時：排班時段1700-2300 間
//假日-6~8小時：排班時段1100-2300 間

三、課程訓練及會議

訓練時數 4小時/月
全體會議 1次/月

註：「會議及課程」均為正式上班時間，未出席即為出勤異常，無法接受者，請勿投遞履歷。

四、工作內容及崗位營運概要

調味、沙拉區：餐點調製、出餐
牛肉、豬肉區：生鮮食材處理、出餐
海鮮、雞肉區：肉品海鮮等生鮮食材處理、出餐
熟食區：熟食餐點烹調
烤物區：炸烤物餐點烹調
備料區：材料備製、餐點備製

五、升遷及未來展望
本公司無任何「空降主管職務」，所有主管職均需從基層人員做起，我們提供的是培訓具有高度管理能力、及專業餐飲業從業人員之品德及專業之訓練，並且升遷之職務目前均為空缺，歡迎有勇氣承擔更多的年輕人挑戰之。

六、貼心提醒
1.本職務非輕鬆、簡單之工作
2.營業時段、上班時段全面禁煙，有菸癮者請慎選之
3.請於面試前，詳細閱讀以上所有之工作內容資訊
4.本職務平均年錄取率約7.3%，請於履歷投遞時、盡可能介紹自己，以提高面試機會。
5.本公司正派經營，面試過程絕對安全，謝絕自備保鑣(如：爸媽、爺爺奶奶、男女朋友、閨蜜等等)。"
64,"土司.漢堡.潛艇堡食材的搭配及口味變化(短期勿試)
飲料的調配.鐵板麵的製作!
番茄.生菜.小黃的洗滌處理!(短期勿試)"
