"index","接受身份","工作經歷","學歷要求","科系要求","語文條件","擅長工具","工作技能"
138,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以下、高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
139,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
140,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以下、高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
141,"上班族、應屆畢業生、日間就讀中、原住民 、二度就業、中壯齡 、中高齡 、高齡 、更生人、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
142,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
143,"上班族、應屆畢業生、日間就讀中、原住民 、二度就業、中壯齡 、中高齡 、高齡 、更生人、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
144,"上班族、應屆畢業生、日間就讀中、原住民 、二度就業、中壯齡 、中高齡 、高齡 、更生人、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
145,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以下、高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
146,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 ","運輸路線規劃管理、簽收╱驗收作業"
147,"上班族、應屆畢業生、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 ","Excel、Adobe Photoshop、Illustrator、鼎新","倉庫貨物標示╱置放╱盤點、倉儲系統維護與管理、商品收貨╱退貨作業、理貨╱揀貨╱補貨作業、簽收╱驗收作業"
148,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 ","Excel、PowerPoint、Word","倉庫貨物標示╱置放╱盤點、貨品包裝作業、商品收貨╱退貨作業、理貨╱揀貨╱補貨作業、貨物運送與資材配送、簽收╱驗收作業"
149,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 ","Excel、Word、中文打字50~75、英文打字50~75、正航","行政事務處理、文件或資料輸入建檔處理、商品進貨入庫作業、倉庫貨物標示╱置放╱盤點、貨品包裝作業、商品收貨╱退貨作業、理貨╱揀貨╱補貨作業、簽收╱驗收作業"
150,"上班族、應屆畢業生、夜間就讀中、學生實習"," 不拘 "," 高中以下、高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
151,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
152,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
153,"上班族、應屆畢業生、夜間就讀中、外籍人士、中壯齡 、學生實習"," 不拘 "," 高中、專科、大學 "," 工程學科類、其他學科類、商業及管理學科類 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂  中文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升語文能力"," 不拘 "," 不拘 "
154,"上班族、應屆畢業生、夜間就讀中、二度就業、學生實習"," 不拘 "," 高中、專科 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
155,"上班族、應屆畢業生、夜間就讀中、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
156,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以下、高中、專科、大學 "," 不拘 "," 不拘 ","Windows 7、Windows 8、Excel、PowerPoint、Word"," 不拘 "
157,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 ","商品進貨入庫作業、倉庫貨物標示╱置放╱盤點、貨品包裝作業、商品收貨╱退貨作業、理貨╱揀貨╱補貨作業、貨物運送與資材配送"
158,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、中壯齡 、中高齡 、更生人、學生實習歡迎身心障礙人士，需附身心障礙證明 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
159,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
160,"上班族、應屆畢業生、夜間就讀中、原住民 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
161,"上班族、應屆畢業生、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
162,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
163,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
164,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
165,"上班族、日間就讀中、夜間就讀中、學生實習"," 2年以上 "," 專科、大學 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","Excel、Outlook"," 不拘 "
166,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
167,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 1年以上 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
168,"應屆畢業生、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","Excel、PowerPoint"," 不拘 "
169,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
170,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
171,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
172,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
173,"上班族、應屆畢業生、日間就讀中、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
174,"應屆畢業生、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 台語 -- 略懂 ","Windows 7"," 不拘 "
175,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、原住民 、二度就業、學生實習"," 1年以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
176,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
177,"上班族、應屆畢業生、夜間就讀中、研發替代役、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
178,"上班族、應屆畢業生、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以下、高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
179,"上班族、應屆畢業生、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以下、高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
180,"上班族、應屆畢業生、夜間就讀中、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 ","Excel、Outlook、Word"," 不拘 "
181,"上班族、應屆畢業生、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
182,"上班族、應屆畢業生、夜間就讀中、原住民 、二度就業、學生實習"," 1年以上 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
183,"上班族、應屆畢業生、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 ","商品收貨╱退貨作業"
184,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、中壯齡 、中高齡 、更生人、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
185,"上班族、應屆畢業生、日間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
186,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、中壯齡 、中高齡 、更生人、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
187,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、中壯齡 、中高齡 、更生人、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
188,"應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
189,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、中壯齡 、中高齡 、更生人、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
190,"應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
191,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、中壯齡 、中高齡 、更生人、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
192,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
193,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、中壯齡 、中高齡 、更生人、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
194,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、中壯齡 、中高齡 、更生人、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
195,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
196,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力"," 不拘 "," 不拘 "
197,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
198,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
199,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
200,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
201,"上班族、應屆畢業生、夜間就讀中、二度就業、中壯齡 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
202,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
203,"上班族、應屆畢業生、夜間就讀中、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、更生人、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 ","Excel、Word","倉庫貨物標示╱置放╱盤點"
204,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 商業及管理學科類、數學及電算機科學學科類 "," 不拘 ","SAP"," 不拘 "
205,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 1年以上 "," 高中以下、高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
206,"上班族、應屆畢業生、學生實習"," 2年以上 "," 專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
207,"應屆畢業生、日間就讀中、夜間就讀中、二度就業、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力","Windows 10、Excel、Word","文書處理╱排版能力、文件或資料輸入建檔處理、出口貨物報關"
208,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
209,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
210,"應屆畢業生、夜間就讀中、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
211,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習歡迎身心障礙人士，需附身心障礙證明 "," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
212,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
213,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
214,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
215,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
216,"上班族、應屆畢業生、夜間就讀中、研發替代役、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 高中以下、高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 ","倉庫貨物標示╱置放╱盤點"
217,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
218,"應屆畢業生、夜間就讀中、研發替代役、原住民 、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 ","Excel","安排出貨管理及統計、開立工單及生產交期管理、預測銷售量並擬定生產計畫"
219,"應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 ","Excel、Outlook","開立工單及生產交期管理、供應商資料管理維護"
220,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習歡迎身心障礙人士，需附身心障礙證明 "," 1年以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
221,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、原住民 、二度就業、學生實習歡迎身心障礙人士，需附身心障礙證明 "," 不拘 "," 不拘 "," 不拘 "," 不拘 ","Excel、PowerPoint、Word","行政事務處理、商品進貨入庫作業、盤點作業規劃執行、倉庫貨物標示╱置放╱盤點、倉管流程訂定與管理、倉儲系統維護與管理、庫存管理規劃作業、貨品包裝作業、商品收貨╱退貨作業、商品調撥作業、理貨╱揀貨╱補貨作業、貨物運送與資材配送、點收╱代收貨款作業、簽收╱驗收作業"
222,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科 "," 不拘 "," 不拘 ","Windows 7、Windows 8、Excel、Internet Explorer、Word"," 不拘 "
223,"上班族、應屆畢業生、日間就讀中、研發替代役、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
