"index","接受身份","工作經歷","學歷要求","科系要求","語文條件","擅長工具","工作技能"
58,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以下 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
59,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
60,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
61,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
62,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
63,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 ","Excel、Outlook、PowerPoint、Word","各式影片剪接後製作業"
64,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以下 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
65,"上班族、應屆畢業生、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習歡迎身心障礙人士，需附身心障礙證明 "," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
66,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、更生人、學生實習"," 不拘 "," 高中以下 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
67,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
68,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
69,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
70,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以下 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
71,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
72,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
73,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、更生人、學生實習"," 不拘 "," 高中以下 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
74,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
75,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
76,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
77,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
78,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
79,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以下 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
80,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 ","Excel、Outlook、PowerPoint、Word","各式影片剪接後製作業"
81,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
82,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
83,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、更生人、學生實習"," 不拘 "," 高中以下 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
84,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、更生人、學生實習"," 不拘 "," 高中以下 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
85,"日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力","Excel、Outlook、PowerPoint、Publisher、Word、Adobe InDesign、Premiere、Adobe Photoshop、Illustrator"," 不拘 "
86,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以下 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
87,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學、碩士 "," 不拘 "," 不拘 ","Adobe Photoshop、Illustrator"," 不拘 "
88,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、更生人、學生實習"," 不拘 "," 高中以下 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
89,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、更生人、學生實習"," 不拘 "," 高中以下 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
90,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以下 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
91,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
92,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
93,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
94,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
95,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
96,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
97,"應屆畢業生、夜間就讀中、學生實習"," 不拘 "," 大學 "," 不拘 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 贊助提升英文能力"," 不拘 ","多媒體影像處理"
98,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /精通、寫 /精通 贊助提升英文能力"," 不拘 "," 不拘 "
99,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 ","Adobe Photoshop、Illustrator"," 不拘 "
100,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、學生實習"," 不拘 "," 專科、大學 "," 藝術商業設計、美術工藝相關、日文相關科系 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  日文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 ","Adobe Acrobat、Excel、PowerPoint、Word、Adobe Photoshop、CorelDraw、Illustrator","文件收發與檔案管理、文書處理╱排版能力、行政事務處理、文件或資料輸入建檔處理、文件檔案資料處理、轉換及整合工作、提案與簡報技巧、廣告企劃案╱文案撰寫、產品介紹及解說銷售、平面設計理論、視覺設計相關知識、電腦排版設計、電腦繪圖軟體操作、廣告設計概念、繪圖工具與軟體操作、設計表現能力"
101,"應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、學生實習"," 不拘 "," 專科、大學 "," 其他相關科系、大眾傳播學相關 "," 不拘 ","Adobe Photoshop、Illustrator","平面設計理論、各式封面設計、電腦排版設計、電腦繪圖軟體操作"
102,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 ","Adobe Photoshop、Illustrator"," 不拘 "
103,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 不拘 ","Adobe Photoshop、Illustrator"," 不拘 "
104,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
105,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 ","Adobe Photoshop、CorelDraw、Illustrator、AutoCAD、Pro/E、SolidWorks"," 不拘 "
106,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、原住民 、學生實習"," 不拘 "," 大學以上 "," 工業設計相關、藝術商業設計、美術學相關 "," 中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Adobe Photoshop、Illustrator、Sketch"," 不拘 "
107,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學 "," 藝術商業設計、市場行銷相關、工業設計相關 "," 不拘 ","Rhino、Adobe Photoshop、Illustrator、Key Shot、AutoCAD、Pro/E、SolidWorks"," 不拘 "
108,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 ","Adobe Photoshop、Illustrator","平面設計理論、視覺設計相關知識、電腦繪圖軟體操作、廣告設計概念、繪圖工具與軟體操作、設計表現能力"
109,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
110,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
111,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中、專科、大學 "," 美術學相關、藝術商業設計、其他藝術相關 "," 不拘 ","Outlook、Adobe Photoshop、Illustrator"," 不拘 "
112,"上班族、應屆畢業生、日間就讀中、夜間就讀中、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
113,"應屆畢業生、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","Adobe Photoshop、Illustrator","視覺設計相關知識、廣告設計概念、繪圖工具與軟體操作"
114,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
115,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 ","Premiere、Adobe Photoshop、Illustrator","各式影片剪接後製作業、視覺設計相關知識、多媒體影像處理"
116,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、中壯齡 、學生實習歡迎身心障礙人士，需附身心障礙證明 "," 1年以上 "," 高中以下、高中、專科、大學、碩士 "," 不拘 "," 日文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 贊助提升日文能力"," 不拘 ","實體活動規劃與執行、網路活動規劃與執行、活動主持與場控"
117,"上班族、應屆畢業生、研發替代役、學生實習"," 1年以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
118,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學 "," 藝術商業設計、大眾傳播學相關、其他藝術相關 "," 不拘 ","Adobe Photoshop、Illustrator"," 不拘 "
119,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
120,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
121,"上班族、應屆畢業生、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 ","Excel、Word"," 不拘 "
122,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
123,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
124,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
125,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
126,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、更生人、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
127,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
128,"上班族、學生實習"," 不拘 "," 專科、大學、碩士 "," 音樂學器相關 "," 中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 "," 不拘 "," 不拘 "
129,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
130,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 ","PHP、HTML、CSS、Premiere、Adobe Photoshop、Illustrator"," 不拘 "
131,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
132,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
133,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
134,"學生實習"," 不拘 "," 大學以上 "," 電影藝術相關、藝術商業設計、廣播電視相關 "," 不拘 ","After Effects、Premiere、Adobe Photoshop、Illustrator","廣告企劃案╱文案撰寫、各式影片剪接後製作業、素材辨識與處理、視覺設計相關知識、電腦繪圖軟體操作、繪圖工具與軟體操作、多媒體影像處理、多媒體簡報製作、電腦動畫設計"
135,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 ","Adobe Photoshop、Illustrator","品牌行銷管理、網路活動規劃與執行、廣告製作規劃與執行、行銷宣傳預算編製與控管、行銷策略擬定、品牌知名度推廣、廣告企劃案╱文案撰寫、廣告效益評估、廣告創意發想與提案、操作使用各式相機及週邊設備功能、視覺設計相關知識、電腦繪圖軟體操作、繪圖工具與軟體操作"
136,"上班族、應屆畢業生、學生實習"," 不拘 "," 專科以上 "," 戲劇舞蹈相關 "," 不拘 "," 不拘 "," 不拘 "
137,"學生實習"," 不拘 "," 大學、碩士 "," 工業設計相關、美術工藝相關、機械工程相關 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","Adobe Photoshop、CorelDraw、Illustrator、Sketch、Pro/E"," 不拘 "
138,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學 "," 藝術學科類 "," 不拘 ","Adobe Photoshop、Illustrator"," 不拘 "
139,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
140,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
141,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
142,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
143,"學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
144,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
145,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
146,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
147,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
148,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
149,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
150,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
151,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
152,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
153,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
154,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
155,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
156,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 ","Adobe Photoshop、Illustrator"," 不拘 "
157,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
158,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學 "," 資訊工程相關、資訊管理相關 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 ","Excel、PowerPoint、Adobe Photoshop、Illustrator、Zeplin","廣告企劃案╱文案撰寫、平面設計理論、視覺設計相關知識、電腦排版設計、電腦繪圖軟體操作、設計表現能力"
159,"夜間就讀中、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 ","Adobe Photoshop、Illustrator"," 不拘 "
160,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 ","Adobe Photoshop、Illustrator"," 不拘 "
161,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 其他藝術相關、大眾傳播學相關、藝術商業設計 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","After Effects、Adobe Photoshop、Illustrator"," 不拘 "
162,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
163,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 日文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升日文能力","Premiere、Adobe Photoshop、Illustrator、PhotoImpact"," 不拘 "
164,"學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 ","Excel、Outlook、PowerPoint、Word、Adobe Photoshop、Illustrator"," 不拘 "
165,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中 "," 不拘 "," 不拘 ","Adobe Photoshop、Illustrator"," 不拘 "
166,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
167,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
168,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 資訊工程相關、資訊管理相關 "," 不拘 ","AJAX、PHP、Visual Studio、DHTML、CSS","軟體程式設計、結構化程式設計、網路程式設計、資料庫程式設計、撰寫硬體語言程式"
169,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 大學以上 "," 美術學相關、藝術商業設計 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","After Effects、Adobe Photoshop、Illustrator","電腦繪圖軟體操作、廣告設計概念"
170,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
171,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
172,"上班族、應屆畢業生、日間就讀中、夜間就讀中、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 日文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升日文能力","Excel、Word、Premiere","各式影片剪接後製作業、多媒體影像處理、數位攝影技巧"
173,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
174,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 大學、碩士 "," 美術學相關、美術工藝相關 "," 不拘 "," 不拘 "," 不拘 "
175,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
176,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 ","Adobe Photoshop、Illustrator"," 不拘 "
177,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 資訊工程相關、資訊管理相關 "," 不拘 ","AJAX、PHP、Visual Studio、DHTML、CSS","軟體程式設計、結構化程式設計、網路程式設計、資料庫程式設計、撰寫硬體語言程式"
178,"上班族、應屆畢業生、夜間就讀中、外籍人士、原住民 、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 英文 -- 聽 /略懂、說 /略懂、讀 /中等、寫 /略懂 贊助提升英文能力","PHP、MS SQL","資料庫系統管理維護、資料庫程式設計、資料庫軟體應用"
179,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 2年以上 "," 大學以上 "," 不拘 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  台語 -- 中等 贊助提升語文能力","DHTML、Dreamweaver、HTML、JavaScript、jQuery、CSS、Flash、Adobe Photoshop、Illustrator","多媒體影像處理、多媒體簡報製作、使用者介面設計、設計表現能力、電腦動畫設計、網頁軟體操作、網頁語法撰寫、數位攝影技巧"
180,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 贊助提升英文能力","Excel、PowerPoint、Word、Adobe Photoshop、Illustrator","繪圖工具與軟體操作"
