"index","接受身份","工作經歷","學歷要求","科系要求","語文條件","擅長工具","工作技能"
1,"應屆畢業生、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
2,"應屆畢業生、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
3,"應屆畢業生、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
4,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 大學、碩士 "," 英美語文相關、企業管理相關、市場行銷相關 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 贊助提升英文能力","Excel、PowerPoint、Word"," 不拘 "
5,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
6,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 1年以上 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
7,"應屆畢業生、夜間就讀中、原住民 、二度就業、學生實習歡迎身心障礙人士，需附身心障礙證明 "," 1年以上 "," 專科以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力","Excel、Outlook、PowerPoint、Word、Adobe Photoshop"," 不拘 "
8,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、二度就業、學生實習"," 不拘 "," 專科、大學、碩士 "," 美術學相關、雕塑藝術相關、美術工藝相關 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 贊助提升英文能力","Excel、Word、Adobe InDesign、Adobe Photoshop、Illustrator","色彩調配設計、視覺設計相關知識、電腦排版設計、電腦繪圖軟體操作"
9,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 ","Google Analytics、Google Tag Manager、Google Trend","行銷策略擬定、社群媒體經營管理、廣告企劃案╱文案撰寫"
10,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 ","品牌行銷管理、社群媒體經營管理、廣告企劃案╱文案撰寫"
11,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、更生人、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
12,"應屆畢業生、夜間就讀中、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
13,"學生實習"," 不拘 "," 大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
14,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、更生人、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
15,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、更生人、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
16,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
17,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
18,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
19,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
20,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
21,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
22,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、更生人、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
23,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學 "," 不拘 "," 中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 贊助提升語文能力"," 不拘 ","文件收發與檔案管理、文書處理╱排版能力"
24,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
25,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
26,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
27,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
28,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
29,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
30,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
31,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
32,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
33,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
34,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
35,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
36,"學生實習"," 不拘 "," 大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
37,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
38,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
39,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
40,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
41,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
42,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
43,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
44,"上班族、研發替代役、外籍人士、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 ","PowerPoint","品牌行銷管理、提案與簡報技巧、網站企劃能力、網路活動規劃與執行、社群媒體經營管理、廣告企劃案╱文案撰寫"
45,"學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 ","Excel、PowerPoint、Word"," 不拘 "
46,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 ","Google Analytics、After Effects、Premiere、Adobe Photoshop、CorelDraw、Illustrator","品牌行銷管理、網站企劃能力、網路活動規劃與執行、社群媒體經營管理、各式影片剪接後製作業、執行影片拍攝作業、操作使用各式相機及週邊設備功能、視覺設計相關知識、電腦繪圖軟體操作、繪圖工具與軟體操作、多媒體影像處理"
47,"上班族、應屆畢業生、日間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
48,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
49,"學生實習"," 不拘 "," 大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
50,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力","Excel"," 不拘 "
51,"上班族、應屆畢業生、二度就業、學生實習"," 不拘 "," 高中、專科 "," 不拘 "," 台語 -- 略懂 贊助提升語文能力","Excel、PowerPoint、Word"," 不拘 "
52,"應屆畢業生、夜間就讀中、學生實習"," 不拘 "," 大學 "," 商業及管理學科類、經濟社會及心理學科類、醫務管理相關 "," 英文 -- 聽 /中等、說 /中等、讀 /精通、寫 /精通 贊助提升英文能力"," 不拘 "," 不拘 "
53,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 台語 -- 精通 贊助提升語文能力"," 不拘 "," 不拘 "
54,"外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、更生人、學生實習"," 3年以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 ","專案人力資源管理、專案時間╱進度控管、專案規劃執行╱範圍管理、專案溝通╱整合管理、專案管理架構及專案說明、協商談判能力"
55,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 專科、大學、碩士 "," 不拘 "," 不拘 ","Excel、PowerPoint、Word"," 不拘 "
56,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學、碩士 "," 不拘 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 贊助提升英文能力","Windows 7、Excel、Outlook、PowerPoint、Word"," 不拘 "
57,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 ","Excel、Outlook、PowerPoint、Word、Premiere、Adobe Photoshop、Illustrator"," 不拘 "
58,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
59,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 台語 -- 中等 贊助提升語文能力"," 不拘 "," 不拘 "
60,"上班族、應屆畢業生、日間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /精通、寫 /中等 贊助提升英文能力"," 不拘 "," 不拘 "
61,"上班族、應屆畢業生、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 "," 不拘 "," 不拘 "
62,"上班族、應屆畢業生、日間就讀中、夜間就讀中、二度就業、學生實習"," 1年以上 "," 專科以上 "," 不拘 "," 不拘 ","Windows 7、Windows 10、Excel、Word","文件收發與檔案管理、行政事務處理、電話接聽與人員接待事項、文件或資料輸入建檔處理、商品收貨╱退貨作業"
63,"學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
64,"應屆畢業生、日間就讀中、二度就業、學生實習"," 不拘 "," 大學、碩士 "," 數學及電算機科學學科類 "," 英文 -- 聽 /中等、說 /中等、讀 /精通、寫 /中等 ","Python、SQR、R"," 不拘 "
65,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 ","行銷製作物規劃與執行、網路活動規劃與執行、品牌知名度推廣、社群媒體經營管理、廣告企劃案╱文案撰寫"
66,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學、碩士 "," 公共關係相關、市場行銷相關、企業管理相關 "," 不拘 ","Excel、PowerPoint、Word、中文打字75~100、英文打字75~100","專案規劃執行╱範圍管理、提案與簡報技巧、市場調查資料分析與報告撰寫、廣告企劃案╱文案撰寫"
67,"日間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 贊助提升英文能力"," 不拘 "," 不拘 "
68,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 一般商業學類、統計學相關、市場行銷相關 "," 不拘 ","Excel、PowerPoint","專案溝通╱整合管理、提案與簡報技巧、行銷策略擬定"
69,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","Excel"," 不拘 "
70,"上班族、應屆畢業生、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 西班牙文 -- 聽 /精通、說 /精通、讀 /精通、寫 /中等 贊助提升語文能力"," 不拘 ","文書處理╱排版能力、文件或資料輸入建檔處理"
71,"應屆畢業生、日間就讀中、學生實習"," 不拘 "," 大學 "," 不拘 "," 不拘 ","Google Analytics、Google Tag Manager、Google Trend、Adobe Photoshop","社群媒體經營管理"
72,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 1年以上 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
73,"學生實習"," 不拘 "," 大學、碩士 "," 一般商業學類、數理統計相關 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力","iOS、Windows 10、Google Trend、Google Data Studio","統計軟體操作、網站流量成效追蹤、調查樣本統計分析"
74,"學生實習"," 不拘 "," 專科以上 "," 市場行銷相關、企業管理相關、一般商業學類 "," 不拘 ","Adobe Photoshop、Illustrator"," 不拘 "
75,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 大學 "," 一般商業學類、企業管理相關、市場行銷相關 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","Excel、PowerPoint、Word","行政事務處理、報表彙整與管理、品牌知名度推廣、社群媒體經營管理、廣告企劃案╱文案撰寫"
76,"上班族、應屆畢業生、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 日文 -- 聽 /精通、說 /精通、讀 /精通、寫 /中等 "," 不拘 "," 不拘 "
77,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 醫藥衛生學科類、語文及人文學科類、大眾傳播學科類 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、PowerPoint","品牌行銷管理、提案與簡報技巧、網路活動規劃與執行、社群媒體經營管理、公關活動規劃與執行、廣告企劃案╱文案撰寫、各式影片剪接後製作業、多媒體影像處理"
78,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
79,"上班族、應屆畢業生、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 贊助提升英文能力","Excel、PowerPoint、Word"," 不拘 "
80,"上班族、應屆畢業生、日間就讀中、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
81,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
82,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","Adobe Photoshop、Illustrator"," 不拘 "
83,"上班族、應屆畢業生、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /中等 "," 不拘 "," 不拘 "
84,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學 "," 語文及人文學科類、商業及管理學科類、醫藥衛生學科類 "," 英文 -- 聽 /中等、說 /中等、讀 /精通、寫 /精通 ","PowerPoint、Adobe Photoshop、Illustrator"," 不拘 "
85,"夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 美術學相關、藝術商業設計、大眾傳播學科類 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 "," 不拘 ","網站企劃能力、廣告企劃案╱文案撰寫"
86,"學生實習"," 不拘 "," 大學 "," 不拘 "," 日文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 贊助提升日文能力"," 不拘 "," 不拘 "
87,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、更生人、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 ","After Effects、Adobe Photoshop、Illustrator","網路活動規劃與執行、行銷策略擬定、社群媒體經營管理、廣告企劃案╱文案撰寫"
88,"上班族、應屆畢業生、日間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 不拘 "," 不拘 ","品牌行銷管理、提案與簡報技巧、實體活動規劃與執行、網路活動規劃與執行、行銷策略擬定、社群媒體經營管理、廣告企劃案╱文案撰寫"
89,"上班族、應屆畢業生、日間就讀中、夜間就讀中、二度就業、學生實習"," 不拘 "," 大學 "," 不拘 "," 韓文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 贊助提升語文能力"," 不拘 "," 不拘 "
90,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
91,"應屆畢業生、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 贊助提升英文能力","Python、JavaScript"," 不拘 "
92,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 贊助提升語文能力"," 不拘 "," 不拘 "
93,"應屆畢業生、日間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 企業管理相關、市場行銷相關、資訊管理相關 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力"," 不拘 "," 不拘 "
94,"上班族、應屆畢業生、日間就讀中、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 ","中文打字20~50"," 不拘 "
95,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂  台語 -- 中等 贊助提升語文能力"," 不拘 "," 不拘 "
96,"上班族、應屆畢業生、日間就讀中、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 ","Excel、中文打字20~50"," 不拘 "
97,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
98,"學生實習歡迎身心障礙人士，需附身心障礙證明 "," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 贊助提升英文能力"," 不拘 "," 不拘 "
99,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
100,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
101,"上班族、應屆畢業生、夜間就讀中、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
102,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 ","業務或通路開發"
103,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
104,"日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力","Excel、Outlook、PowerPoint、Publisher、Word、Adobe InDesign、Premiere、Adobe Photoshop、Illustrator"," 不拘 "
105,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
106,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 日文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 "," 不拘 "," 不拘 "
107,"上班族、應屆畢業生、日間就讀中、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
108,"上班族、應屆畢業生、日間就讀中、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
109,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 中文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  粵語 -- 精通 "," 不拘 "," 不拘 "
110,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 日文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 "," 不拘 "," 不拘 "
111,"上班族、應屆畢業生、日間就讀中、研發替代役、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
112,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
113,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
114,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
115,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","Excel、Adobe Photoshop、Illustrator"," 不拘 "
116,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
117,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /精通、寫 /精通 贊助提升英文能力"," 不拘 "," 不拘 "
118,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
119,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 贊助提升英文能力"," 不拘 "," 不拘 "
120,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、學生實習"," 不拘 "," 專科、大學 "," 藝術商業設計、美術工藝相關、日文相關科系 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  日文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 贊助提升語文能力","Adobe Acrobat、Excel、PowerPoint、Word、Adobe Photoshop、CorelDraw、Illustrator","文件收發與檔案管理、文書處理╱排版能力、行政事務處理、文件或資料輸入建檔處理、文件檔案資料處理、轉換及整合工作、提案與簡報技巧、廣告企劃案╱文案撰寫、產品介紹及解說銷售、平面設計理論、視覺設計相關知識、電腦排版設計、電腦繪圖軟體操作、廣告設計概念、繪圖工具與軟體操作、設計表現能力"
121,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力","Excel、Adobe Photoshop、Illustrator"," 不拘 "
122,"學生實習"," 不拘 "," 專科以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","Excel、PowerPoint、Word、Google Analytics、Google Tag Manager、Google Trend","品牌行銷管理、提案與簡報技巧、網站企劃能力、行銷策略擬定、品牌知名度推廣"
123,"應屆畢業生、日間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力"," 不拘 "," 不拘 "
