"index","接受身份","工作經歷","學歷要求","科系要求","語文條件","擅長工具","工作技能"
154,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、中高齡 、學生實習"," 不拘 "," 高中以下、高中、專科、大學 "," 不拘 "," 台語 -- 中等 ","Excel、Word","行政事務處理、電話接聽與人員接待事項、文件或資料輸入建檔處理"
155,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 不拘 "," 護理助產相關 "," 不拘 "," 不拘 "," 不拘 "
156,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 1年以上 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
157,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
158,"上班族、應屆畢業生、夜間就讀中、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 中文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  台語 -- 中等 "," 不拘 "," 不拘 "
159,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
160,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
161,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
162,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 台語 -- 中等 ","Excel、Word"," 不拘 "
163,"上班族、應屆畢業生、原住民 、二度就業、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
164,"應屆畢業生、日間就讀中、原住民 、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
165,"應屆畢業生、日間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 台語 -- 略懂 "," 不拘 "," 不拘 "
166,"應屆畢業生、日間就讀中、原住民 、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 台語 -- 略懂 "," 不拘 "," 不拘 "
167,"應屆畢業生、日間就讀中、原住民 、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 台語 -- 略懂 "," 不拘 "," 不拘 "
168,"應屆畢業生、日間就讀中、原住民 、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 台語 -- 略懂 "," 不拘 "," 不拘 "
169,"應屆畢業生、日間就讀中、原住民 、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
170,"應屆畢業生、日間就讀中、原住民 、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
171,"應屆畢業生、日間就讀中、原住民 、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 台語 -- 略懂 "," 不拘 "," 不拘 "
172,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
173,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、原住民 、二度就業、學生實習"," 1年以上 "," 高中以上 "," 護理助產相關、醫學系相關 "," 不拘 "," 不拘 "," 不拘 "
174,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
175,"上班族、應屆畢業生、日間就讀中、原住民 、二度就業、學生實習"," 1年以上 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
176,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
177,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以下、高中、專科、大學 "," 護理助產相關 "," 不拘 "," 不拘 "," 不拘 "
178,"上班族、應屆畢業生、日間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
179,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
180,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
181,"上班族、應屆畢業生、日間就讀中、學生實習"," 不拘 "," 不拘 "," 不拘 "," 台語 -- 略懂  客家語 -- 略懂 "," 不拘 "," 不拘 "
182,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以下、高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
183,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
184,"上班族、應屆畢業生、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 牙醫學相關 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂  台語 -- 略懂  客家語 -- 略懂 贊助提升語文能力"," 不拘 "," 不拘 "
185,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
186,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
187,"上班族、應屆畢業生、日間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 台語 -- 中等 ","Word、中文打字50~75"," 不拘 "
188,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
189,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
190,"上班族、應屆畢業生、日間就讀中、夜間就讀中、中壯齡 、中高齡 、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
